path,title,molar_mass,molar_volume,formation_gibbs,formation_enthalpy,reference_entropy,reference_spec_heat,coef_a,coef_b,coef_c,track
/species/celestite,SrSO4,183.684,46.25,-1345658.0,-1457789.0,121.96,107.8,107.8,0.0,0.0,"78hel/del,06bla/ign,Internal calculation"
/species/srsio3,SrSiO3,163.704,44.85,-1560845.0,-1645990.0,96.65,88.53,88.53,0.0,0.0,"94pan,Internal calculation,82wag/eva,74nau/ryz"
/species/thorianite,ThO2,264.037,26.404,-1169238.0,-1226400.0,65.23,61.76,71.29,7.22,-10.39,"95rob/hem,Internal calculation,89cox/wag,91kna/kub"
/species/rutile,TiO2,79.869,18.82,-888767.0,-944000.0,50.62,55.08,63.2,11.82,-10.35,"95rob/hem,Internal calculation,89cox/wag"
/species/tloh3,Tl(OH)3,255.405,nan,-507170.0,nan,nan,nan,nan,nan,nan,52lat
/species/tl2co3,Tl2CO3,468.775,65.93,-614336.0,-699858.0,155.226,84.3,85.26,98.56,-26.97,"84pan/stu,Internal calculation"
/species/tl2o,Tl2O,424.765,44.71,-143395.0,-169034.0,145.185,76.66,80.57,18.45,-8.37,"84pan/stu,Internal calculation"
/species/tl2o3,Tl2O3,456.764,44.82,-311863.0,-394551.0,158.992,107.9,131.88,3.56,-22.26,"84pan/stu,Internal calculation"
/species/tl2s,Tl2S,440.832,51.87,-93311.0,-92048.0,164.891,77.51,75.92,12.42,-1.88,"84pan/stu,Internal calculation"
/species/tl2so4,Tl2SO4,504.83,74.57,-830699.0,-932195.0,230.538,108.75,93.9,84.92,-9.3,"84pan/stu,Internal calculation"
/species/lammuchangite,TlAl(SO4)2:12H2O,639.675,274.21,-4947890.0,-5819200.0,854.0,854.0,854.0,0.0,0.0,"84pan/stu,Internal calculation,09xio"
/species/doralcharite,TlFe3(SO4)2(OH)6,666.095,165.0,-3004786.0,-3444400.0,564.0,564.0,564.0,0.0,0.0,"84pan/stu,Internal calculation,09xio"
/species/tloh,TlOH,221.39,29.76,-195902.0,-238900.0,88.0,41.81,41.81,0.0,0.0,"17abla,Internal calculation,82wag/eva"
/species/u3o8,U3O8,842.082,100.487,-3369477.0,-3574800.0,282.55,238.96,279.17,27.66,-43.08,"95rob/hem,Internal calculation,89cox/wag,89bar/sau"
/species/uraninite,UO2,270.028,24.62,-1031816.0,-1084996.0,76.986,63.58,62.77,31.74,-7.69,"95rob/hem,97csho/sas,Internal calculation"
/species/uo3gamma,UO3,286.027,39.236,-1145739.0,-1223800.0,96.11,81.67,98.75,1.39,-15.56,"95rob/hem,Internal calculation,89cox/wag"
/species/znoh2e,Zn(OH)2,99.405,nan,-556549.0,-625045.0,147.812,nan,nan,nan,nan,"13pow/bro,Internal calculation"
/species/znoh2d,Zn(OH)2,99.405,nan,-554095.0,nan,nan,nan,nan,nan,nan,13pow/bro
/species/znoh2b2,Zn(OH)2,99.405,nan,-554380.0,nan,nan,nan,nan,nan,nan,13pow/bro
/species/znoh2b1,Zn(OH)2,99.405,nan,-554609.0,nan,nan,nan,nan,nan,nan,13pow/bro
/species/znoh2g,Zn(OH)2,99.405,nan,-554723.0,nan,nan,nan,nan,nan,nan,13pow/bro
/species/tarbuttite,Zn2(PO4)OH,242.759,57.653,-1621718.0,nan,nan,nan,nan,nan,nan,"63wyc,84nri"
/species/adamite,Zn2AsO4(OH),286.707,64.574,-1252162.0,nan,nan,nan,nan,nan,nan,"00bla/bid,01gas/aza"
/species/zn3po42,Zn3(PO4)2,386.113,nan,-2633400.0,-2899600.0,135.1,nan,nan,nan,nan,"84vie/tar|after 78yag,84vie/tar| after 74avol/yag,Internal calculation"
/species/zn3po422h2o,Zn3(PO4)2:2H2O,422.143,nan,-3143300.0,-3516300.0,243.403,nan,nan,nan,nan,"84vie/tar|after 78yag,84vie/tar| after 78yag,Internal calculation"
/species/hopeitealpha,Zn3(PO4)2:4H2O,458.174,146.827,-3642740.0,-4102000.0,420.598,nan,nan,nan,nan,"63wyc,73bnri|76smi/mar,84vie/tar| after 78yag,Internal calculation"
/species/hopeitebeta,Zn3(PO4)2:4H2O,458.174,146.827,-3616400.0,-4091500.0,367.47,nan,nan,nan,nan,"63wyc,84vie/tar,79vol,Internal calculation"
/species/hopeitepara,Zn3(PO4)2:4H2O,458.174,146.83,-3606300.0,-4077750.0,379.712,nan,nan,nan,nan,"63wyc,84vie/tar,Internal calculation"
/species/zn3po42h2o,Zn3(PO4)2:H2O,404.128,nan,-2890900.0,-3211700.0,185.227,nan,nan,nan,nan,"84vie/tar|after 78yag,84vie/tar| after 78yag,Internal calculation"
/species/spencerite,Zn4(PO4)2(OH)2:3H2O,539.563,165.994,-3953043.0,nan,nan,nan,nan,nan,nan,"63wyc,84nri"
/species/hydrozincitemc,Zn5(OH)6(CO3)2,549.012,139.34,-3163135.0,-3584000.0,431.429,367.66,119.0,834.0,0.0,"63wyc,13pow/bro,Internal calculation,01pre/gam"
/species/hydrozincite,Zn5(OH)6(CO3)2,549.012,139.34,-3179403.0,-3584000.0,485.992,367.66,119.0,834.0,0.0,"63wyc,13pow/bro,Internal calculation,01pre/gam"
/species/zn5po43cl,Zn5(PO4)3Cl,647.316,nan,-4137000.0,nan,nan,nan,nan,nan,nan,76nri
/species/zn5po43oh,Zn5(PO4)3OH,628.871,nan,-4309520.0,nan,nan,nan,nan,nan,nan,84nri
/species/faustite,ZnAl6(PO4)4(OH)8:4H2O,815.285,271.767,-10355400.0,nan,nan,nan,nan,nan,nan,"63wyc,84nri"
/species/smithsonite,ZnCO3,125.399,28.275,-737611.0,-818900.0,82.539,80.07,71.44,66.76,-10.02,"78hel/del,13pow/bro,Internal calculation,18las/bla"
/species/rockbridgitezn,ZnFe4(PO4)3(OH)5,658.729,nan,-4799048.0,nan,nan,nan,nan,nan,nan,84nri
/species/znhpo4,ZnHPO4,161.369,nan,-1297696.0,-1375953.0,295.976,nan,nan,nan,nan,"06pia/bod,Internal calculation,78hel/del|92ajoh"
/species/zincite,ZnO,81.389,14.34,-320480.0,-350487.0,43.65,40.42,46.57,6.01,-7.05,"95rob/hem,Internal calculation,13pow/bro,89cox/wag"
/species/wurtzite,ZnS,97.456,23.846,-187485.0,-191936.0,58.844,46.01,49.45,4.85,-4.35,"78hel/del,Internal calculation"
/species/sphalerite,ZnS,97.456,23.83,-198600.0,-203107.0,58.655,45.76,47.13,8.26,-3.41,"78hel/del,Internal calculation,14aki/tag"
/species/znsio3glass,ZnSiO3,141.474,nan,-1209301.0,-1237105.0,275.0,nan,nan,nan,nan,"92plo/wic,Internal calculation,95rob/hem"
