X,Y,Z,phase_id,diameter,density,U,V,W
-0.0375604,-0.908558,-0.146088,1,0.00872468,2500,0,0,0
-0.0202032,-0.906988,-0.142532,1,0.0104607,2500,0,0,0
-0.00781389,-0.909062,-0.149293,1,0.00925876,2500,0,0,0
-0.0144222,-0.914331,-0.145595,1,0.009227,2500,0,0,0
-0.00188944,-0.91236,-0.137562,1,0.00971172,2500,0,0,0
0.00379779,-0.917989,-0.143173,1,0.00908424,2500,0,0,0
0.0166246,-0.901336,-0.143166,1,0.0114463,2500,0,0,0
0.0209655,-0.911117,-0.142148,1,0.0101038,2500,0,0,0
0.0280516,-0.9027,-0.141634,1,0.011672,2500,0,0,0
0.0330911,-0.903592,-0.150843,1,0.00940101,2500,0,0,0
0.0516774,-0.897225,-0.142045,1,0.0100443,2500,0,0,0
0.0611734,-0.901761,-0.142128,1,0.0110363,2500,0,0,0
0.0696689,-0.898282,-0.144829,1,0.00812429,2500,0,0,0
0.0767629,-0.893378,-0.146379,1,0.00942233,2500,0,0,0
0.0798283,-0.886254,-0.132915,1,0.010629,2500,0,0,0
0.0888062,-0.885722,-0.137246,1,0.00936935,2500,0,0,0
0.0976024,-0.880603,-0.137779,1,0.0110412,2500,0,0,0
0.108028,-0.879399,-0.139323,1,0.00972018,2500,0,0,0
0.116664,-0.875679,-0.137435,1,0.00946942,2500,0,0,0
0.117255,-0.864691,-0.122112,1,0.0101146,2500,0,0,0
0.116523,-0.866025,-0.111671,1,0.0103998,2500,0,0,0
0.147087,-0.861516,-0.124935,1,0.00793003,2500,0,0,0
0.138964,-0.855656,-0.126227,1,0.00959809,2500,0,0,0
0.138353,-0.847088,-0.121309,1,0.0102461,2500,0,0,0
0.162183,-0.842522,-0.128304,1,0.00975507,2500,0,0,0
0.170144,-0.838505,-0.122959,1,0.00979742,2500,0,0,0
0.176526,-0.821305,-0.124619,1,0.00957866,2500,0,0,0
-0.181876,-0.820391,-0.136361,1,0.009637,2500,0,0,0
-0.178264,-0.827794,-0.130944,1,0.00937803,2500,0,0,0
-0.147016,-0.8247,-0.116885,1,0.0102926,2500,0,0,0
-0.161047,-0.838382,-0.135605,1,0.00847201,2500,0,0,0
-0.155271,-0.849347,-0.127798,1,0.0104278,2500,0,0,0
-0.131587,-0.84368,-0.114526,1,0.0102913,2500,0,0,0
-0.126529,-0.859028,-0.131004,1,0.00999141,2500,0,0,0
-0.132343,-0.85796,-0.138441,1,0.00847657,2500,0,0,0
-0.11619,-0.865288,-0.135542,1,0.0100691,2500,0,0,0
-0.111293,-0.881607,-0.134381,1,0.0104825,2500,0,0,0
-0.101506,-0.8862,-0.136557,1,0.0103558,2500,0,0,0
-0.0929929,-0.880458,-0.148533,1,0.00942712,2500,0,0,0
-0.0926116,-0.887317,-0.141527,1,0.0102073,2500,0,0,0
-0.0767495,-0.897593,-0.143178,1,0.00812889,2500,0,0,0
-0.0636238,-0.896462,-0.135455,1,0.0108811,2500,0,0,0
-0.0553793,-0.909001,-0.138815,1,0.0102431,2500,0,0,0
-0.0526597,-0.898865,-0.14175,1,0.0104099,2500,0,0,0
-0.0383104,-0.911652,-0.13129,1,0.0111284,2500,0,0,0
-0.0365475,-0.915808,-0.141012,1,0.00913129,2500,0,0,0
-0.0302463,-0.912669,-0.145972,1,0.00815659,2500,0,0,0
-0.0300685,-0.921857,-0.13896,1,0.00908094,2500,0,0,0
-0.0231069,-0.91724,-0.143247,1,0.00972922,2500,0,0,0
-0.0188326,-0.913845,-0.134704,1,0.0105598,2500,0,0,0
-0.00705864,-0.918973,-0.14217,1,0.00951391,2500,0,0,0
-0.000635472,-0.911771,-0.127616,1,0.0104104,2500,0,0,0
0.0103583,-0.910627,-0.140427,1,0.0114779,2500,0,0,0
0.0199085,-0.917098,-0.13358,1,0.0110207,2500,0,0,0
0.0375258,-0.909409,-0.145373,1,0.00888015,2500,0,0,0
0.0436045,-0.90664,-0.134393,1,0.0114879,2500,0,0,0
0.0482337,-0.907235,-0.143394,1,0.00881751,2500,0,0,0
0.0544083,-0.898767,-0.128573,1,0.0101966,2500,0,0,0
0.0709175,-0.903726,-0.137067,1,0.010993,2500,0,0,0
0.0697454,-0.892897,-0.135455,1,0.0111923,2500,0,0,0
0.0897452,-0.894561,-0.138335,1,0.0073894,2500,0,0,0
0.0923432,-0.881589,-0.127993,1,0.0113592,2500,0,0,0
0.104863,-0.886964,-0.1342,1,0.00962471,2500,0,0,0
0.0996007,-0.880538,-0.119288,1,0.0114348,2500,0,0,0
0.104933,-0.877573,-0.129177,1,0.0118364,2500,0,0,0
0.13017,-0.874593,-0.130698,1,0.00767807,2500,0,0,0
0.141016,-0.863245,-0.130535,1,0.00838322,2500,0,0,0
0.132929,-0.855336,-0.117984,1,0.00958353,2500,0,0,0
0.134074,-0.845538,-0.112584,1,0.00953365,2500,0,0,0
0.146655,-0.851942,-0.119009,1,0.0095405,2500,0,0,0
0.157122,-0.850045,-0.125055,1,0.00953024,2500,0,0,0
0.16664,-0.829557,-0.124345,1,0.00963448,2500,0,0,0
0.177929,-0.834346,-0.121328,1,0.00817714,2500,0,0,0
0.190842,-0.820825,-0.120182,1,0.0101956,2500,0,0,0
-0.174554,-0.824269,-0.117301,1,0.0100998,2500,0,0,0
-0.181598,-0.829674,-0.122028,1,0.0100276,2500,0,0,0
-0.167063,-0.832108,-0.118398,1,0.0110945,2500,0,0,0
-0.156368,-0.838616,-0.126942,1,0.0112375,2500,0,0,0
-0.152954,-0.844678,-0.119641,1,0.00893512,2500,0,0,0
-0.148357,-0.851999,-0.13388,1,0.0087764,2500,0,0,0
-0.130566,-0.86675,-0.136002,1,0.0101565,2500,0,0,0
-0.128168,-0.877597,-0.12845,1,0.00844947,2500,0,0,0
-0.109453,-0.862983,-0.127288,1,0.0102074,2500,0,0,0
-0.10509,-0.872575,-0.137038,1,0.0121064,2500,0,0,0
-0.107674,-0.889652,-0.129345,1,0.00989978,2500,0,0,0
-0.105001,-0.895931,-0.121649,1,0.0107326,2500,0,0,0
-0.0904108,-0.895018,-0.134882,1,0.0106778,2500,0,0,0
-0.0809749,-0.899554,-0.135231,1,0.0103064,2500,0,0,0
-0.0698698,-0.901462,-0.14082,1,0.00839429,2500,0,0,0
-0.0648642,-0.907269,-0.135707,1,0.0100628,2500,0,0,0
-0.0601302,-0.915587,-0.133116,1,0.00962701,2500,0,0,0
-0.0454784,-0.915311,-0.137959,1,0.00980702,2500,0,0,0
-0.0322189,-0.92874,-0.133118,1,0.00942823,2500,0,0,0
-0.0392329,-0.92212,-0.134354,1,0.0100685,2500,0,0,0
-0.0287054,-0.911928,-0.137018,1,0.0101283,2500,0,0,0
-0.0237586,-0.927702,-0.136402,1,0.00888828,2500,0,0,0
-0.0158739,-0.922491,-0.139562,1,0.00966998,2500,0,0,0
-0.00773436,-0.919874,-0.128466,1,0.0112155,2500,0,0,0
0.000311516,-0.921615,-0.135128,1,0.00999567,2500,0,0,0
0.00937109,-0.917051,-0.131809,1,0.010145,2500,0,0,0
0.0277354,-0.922952,-0.138061,1,0.010612,2500,0,0,0
0.0300838,-0.914696,-0.143559,1,0.00980445,2500,0,0,0
0.0389908,-0.916433,-0.138521,1,0.0110071,2500,0,0,0
0.0493385,-0.917317,-0.134044,1,0.0116803,2500,0,0,0
0.0544294,-0.907667,-0.136024,1,0.0105144,2500,0,0,0
0.0595866,-0.885093,-0.113313,1,0.00879703,2500,0,0,0
0.0784867,-0.896373,-0.129732,1,0.0108334,2500,0,0,0
0.0817737,-0.89724,-0.13933,1,0.00956051,2500,0,0,0
0.0893955,-0.891778,-0.127624,1,0.00993387,2500,0,0,0
0.0966027,-0.890483,-0.136568,1,0.00896703,2500,0,0,0
0.1137,-0.882978,-0.132101,1,0.00957449,2500,0,0,0
0.114778,-0.873633,-0.126218,1,0.0102474,2500,0,0,0
0.122419,-0.878756,-0.130263,1,0.00994121,2500,0,0,0
0.121965,-0.874045,-0.119902,1,0.00890662,2500,0,0,0
0.13174,-0.859179,-0.108652,1,0.0107526,2500,0,0,0
0.141625,-0.867592,-0.123183,1,0.00878314,2500,0,0,0
0.139482,-0.853258,-0.111355,1,0.00949928,2500,0,0,0
0.15322,-0.857279,-0.121698,1,0.00823436,2500,0,0,0
0.154296,-0.844106,-0.116997,1,0.0113197,2500,0,0,0
0.183036,-0.832791,-0.114329,1,0.0092495,2500,0,0,0
0.17283,-0.826586,-0.115294,1,0.0131141,2500,0,0,0
0.189903,-0.826104,-0.111196,1,0.0107547,2500,0,0,0
-0.174092,-0.831685,-0.110716,1,0.00977707,2500,0,0,0
-0.170268,-0.841683,-0.118167,1,0.00913074,2500,0,0,0
-0.15225,-0.836642,-0.114901,1,0.00971298,2500,0,0,0
-0.14885,-0.850184,-0.112342,1,0.0111157,2500,0,0,0
-0.142251,-0.856904,-0.11756,1,0.0104832,2500,0,0,0
-0.132728,-0.854271,-0.113101,1,0.010547,2500,0,0,0
-0.134579,-0.870461,-0.127002,1,0.0109591,2500,0,0,0
-0.119793,-0.876254,-0.120171,1,0.0115971,2500,0,0,0
-0.113094,-0.872319,-0.128974,1,0.0101499,2500,0,0,0
-0.117954,-0.884669,-0.128371,1,0.0082133,2500,0,0,0
-0.1046,-0.902249,-0.112539,1,0.0103744,2500,0,0,0
-0.0977555,-0.902966,-0.119919,1,0.00982728,2500,0,0,0
-0.0879663,-0.909168,-0.122555,1,0.00981307,2500,0,0,0
-0.0816441,-0.916206,-0.121916,1,0.00924274,2500,0,0,0
-0.0768566,-0.912901,-0.129317,1,0.00962558,2500,0,0,0
-0.0670198,-0.911942,-0.12686,1,0.0104357,2500,0,0,0
-0.0508949,-0.928296,-0.126219,1,0.0101152,2500,0,0,0
-0.0436836,-0.919568,-0.125376,1,0.0106634,2500,0,0,0
-0.0347066,-0.935601,-0.126872,1,0.00982734,2500,0,0,0
-0.0356002,-0.925859,-0.12415,1,0.00906353,2500,0,0,0
-0.0302475,-0.919051,-0.129275,1,0.0111725,2500,0,0,0
-0.0173349,-0.932669,-0.132874,1,0.00884591,2500,0,0,0
-0.0182205,-0.923229,-0.129563,1,0.0109381,2500,0,0,0
-0.00779732,-0.926688,-0.136737,1,0.00945328,2500,0,0,0
0.00914925,-0.92467,-0.13807,1,0.00961541,2500,0,0,0
0.0184934,-0.926852,-0.136567,1,0.00973657,2500,0,0,0
0.0296701,-0.914036,-0.133955,1,0.00948316,2500,0,0,0
0.0364516,-0.925081,-0.13492,1,0.00844607,2500,0,0,0
0.0431605,-0.927953,-0.130606,1,0.00857594,2500,0,0,0
0.0601964,-0.916422,-0.131743,1,0.0106353,2500,0,0,0
0.0634318,-0.909561,-0.137146,1,0.00804732,2500,0,0,0
0.0703209,-0.912699,-0.130764,1,0.0110356,2500,0,0,0
0.0713531,-0.90315,-0.126592,1,0.00991532,2500,0,0,0
0.0796012,-0.9064,-0.132,1,0.00986021,2500,0,0,0
0.0970925,-0.896702,-0.13009,1,0.00902542,2500,0,0,0
0.107319,-0.90276,-0.111668,1,0.0087346,2500,0,0,0
0.109907,-0.89006,-0.126058,1,0.0105493,2500,0,0,0
0.113862,-0.890337,-0.115878,1,0.010722,2500,0,0,0
0.110527,-0.859671,-0.105373,1,0.0111468,2500,0,0,0
0.125456,-0.867069,-0.107285,1,0.00964104,2500,0,0,0
0.129802,-0.874055,-0.11318,1,0.0106406,2500,0,0,0
0.141585,-0.862464,-0.108393,1,0.0100209,2500,0,0,0
0.142236,-0.861864,-0.0981021,1,0.0106682,2500,0,0,0
0.142845,-0.848638,-0.103031,1,0.0107445,2500,0,0,0
0.165199,-0.85202,-0.11332,1,0.00673234,2500,0,0,0
0.153267,-0.828657,-0.0962029,1,0.0118718,2500,0,0,0
0.188635,-0.832721,-0.103402,1,0.00919683,2500,0,0,0
-0.171032,-0.82779,-0.092026,1,0.0111505,2500,0,0,0
-0.182934,-0.836462,-0.107476,1,0.00934173,2500,0,0,0
-0.160741,-0.842001,-0.114567,1,0.0104089,2500,0,0,0
-0.159318,-0.853042,-0.114612,1,0.011069,2500,0,0,0
-0.153784,-0.861625,-0.112659,1,0.00974094,2500,0,0,0
-0.146569,-0.868296,-0.113276,1,0.0100039,2500,0,0,0
-0.142805,-0.866033,-0.122251,1,0.0100239,2500,0,0,0
-0.120149,-0.880316,-0.106692,1,0.0108729,2500,0,0,0
-0.127042,-0.886008,-0.111868,1,0.00980375,2500,0,0,0
-0.122574,-0.885971,-0.121276,1,0.00877641,2500,0,0,0
-0.1144,-0.89018,-0.122248,1,0.0097507,2500,0,0,0
-0.102032,-0.910359,-0.108139,1,0.00880766,2500,0,0,0
-0.0952036,-0.916725,-0.107129,1,0.0100482,2500,0,0,0
-0.0939969,-0.910618,-0.114911,1,0.00990144,2500,0,0,0
-0.0780422,-0.923597,-0.115674,1,0.0115061,2500,0,0,0
-0.0725508,-0.920076,-0.124194,1,0.0100384,2500,0,0,0
-0.0629788,-0.92233,-0.126495,1,0.0101759,2500,0,0,0
-0.0524879,-0.934722,-0.118355,1,0.0104521,2500,0,0,0
-0.041899,-0.929863,-0.129316,1,0.00922107,2500,0,0,0
-0.0278658,-0.941893,-0.123372,1,0.0100571,2500,0,0,0
-0.0255483,-0.935738,-0.130471,1,0.00936193,2500,0,0,0
-0.0176054,-0.940123,-0.125554,1,0.0112977,2500,0,0,0
-0.00693094,-0.942458,-0.12322,1,0.0110989,2500,0,0,0
-0.00807742,-0.934505,-0.130472,1,0.0106776,2500,0,0,0
0.0014338,-0.931347,-0.133076,1,0.0100931,2500,0,0,0
0.0115057,-0.930662,-0.129956,1,0.0111073,2500,0,0,0
0.0220174,-0.929445,-0.127389,1,0.0106547,2500,0,0,0
0.0302194,-0.930738,-0.132709,1,0.00898729,2500,0,0,0
0.0407621,-0.939222,-0.119996,1,0.00980036,2500,0,0,0
0.0515079,-0.926033,-0.129066,1,0.00889819,2500,0,0,0
0.0616563,-0.906367,-0.128279,1,0.0108846,2500,0,0,0
0.0698024,-0.922984,-0.121949,1,0.0105859,2500,0,0,0
0.0779197,-0.916527,-0.124057,1,0.010661,2500,0,0,0
0.0854837,-0.909436,-0.12452,1,0.0101624,2500,0,0,0
0.0929937,-0.903053,-0.124685,1,0.00959422,2500,0,0,0
0.106734,-0.897168,-0.119263,1,0.0101949,2500,0,0,0
0.0990488,-0.903693,-0.11663,1,0.0106957,2500,0,0,0
0.114982,-0.898366,-0.110048,1,0.00928729,2500,0,0,0
0.123357,-0.888764,-0.116493,1,0.00863188,2500,0,0,0
0.116657,-0.877442,-0.111273,1,0.012466,2500,0,0,0
0.130816,-0.88426,-0.113383,1,0.00993136,2500,0,0,0
0.12555,-0.87639,-0.10384,1,0.0102639,2500,0,0,0
0.148122,-0.868966,-0.110968,1,0.00914425,2500,0,0,0
0.151346,-0.850952,-0.109395,1,0.00999384,2500,0,0,0
0.152917,-0.849185,-0.0989902,1,0.0110161,2500,0,0,0
0.161277,-0.842898,-0.100173,1,0.010041,2500,0,0,0
0.181426,-0.838109,-0.106535,1,0.00989598,2500,0,0,0
0.183054,-0.829068,-0.0958648,1,0.0109561,2500,0,0,0
-0.196328,-0.825786,-0.101442,1,0.0090387,2500,0,0,0
-0.189841,-0.831288,-0.104858,1,0.0083985,2500,0,0,0
-0.178946,-0.845889,-0.0993678,1,0.00872712,2500,0,0,0
-0.172607,-0.851088,-0.101669,1,0.00830305,2500,0,0,0
-0.154935,-0.855175,-0.105105,1,0.0103129,2500,0,0,0
-0.156955,-0.864602,-0.104274,1,0.00907911,2500,0,0,0
-0.146187,-0.862511,-0.105459,1,0.00948454,2500,0,0,0
-0.150333,-0.870851,-0.104851,1,0.00918871,2500,0,0,0
-0.129584,-0.876337,-0.109875,1,0.0106026,2500,0,0,0
-0.133458,-0.888103,-0.10634,1,0.00768845,2500,0,0,0
-0.11643,-0.890979,-0.105701,1,0.0118162,2500,0,0,0
-0.120689,-0.891645,-0.115101,1,0.00842464,2500,0,0,0
-0.104314,-0.903347,-0.102496,1,0.009842,2500,0,0,0
-0.094723,-0.909163,-0.0996358,1,0.0112752,2500,0,0,0
-0.086175,-0.90372,-0.106575,1,0.00928793,2500,0,0,0
-0.087151,-0.91795,-0.113584,1,0.0103542,2500,0,0,0
-0.072787,-0.931399,-0.108181,1,0.0126001,2500,0,0,0
-0.067519,-0.927232,-0.118074,1,0.0113546,2500,0,0,0
-0.0590636,-0.929496,-0.12234,1,0.00818771,2500,0,0,0
-0.0454923,-0.941602,-0.114196,1,0.0109483,2500,0,0,0
-0.0367214,-0.94189,-0.119653,1,0.00921111,2500,0,0,0
-0.0306851,-0.947847,-0.116846,1,0.00855756,2500,0,0,0
-0.022465,-0.942606,-0.113843,1,0.0119148,2500,0,0,0
-0.0146685,-0.947584,-0.119044,1,0.0093942,2500,0,0,0
0.00106647,-0.947692,-0.117794,1,0.0110091,2500,0,0,0
0.00387535,-0.937343,-0.123595,1,0.0128993,2500,0,0,0
0.0158713,-0.935923,-0.119805,1,0.00944092,2500,0,0,0
0.0176427,-0.93857,-0.128545,1,0.00920393,2500,0,0,0
0.0266351,-0.937916,-0.128868,1,0.00890444,2500,0,0,0
0.0326892,-0.940752,-0.123613,1,0.00817152,2500,0,0,0
0.0462167,-0.929922,-0.121,1,0.0120057,2500,0,0,0
0.0601576,-0.924637,-0.125351,1,0.0102698,2500,0,0,0
0.0681507,-0.930591,-0.116153,1,0.00881756,2500,0,0,0
0.0769335,-0.926192,-0.114501,1,0.0111115,2500,0,0,0
0.0860771,-0.923416,-0.110396,1,0.00867017,2500,0,0,0
0.0836258,-0.913941,-0.114337,1,0.012488,2500,0,0,0
0.0923318,-0.91026,-0.118495,1,0.00817065,2500,0,0,0
0.0912882,-0.906197,-0.110738,1,0.00950753,2500,0,0,0
0.108358,-0.899075,-0.103256,1,0.00975989,2500,0,0,0
0.108673,-0.884607,-0.109209,1,0.00938158,2500,0,0,0
0.1169,-0.880862,-0.100347,1,0.010449,2500,0,0,0
0.123001,-0.893681,-0.108658,1,0.00951835,2500,0,0,0
0.13828,-0.878945,-0.111151,1,0.00893873,2500,0,0,0
0.133941,-0.86685,-0.102317,1,0.00965528,2500,0,0,0
0.152738,-0.86939,-0.102776,1,0.00969508,2500,0,0,0
0.160993,-0.857337,-0.108021,1,0.0097651,2500,0,0,0
0.151741,-0.850421,-0.0881955,1,0.0108555,2500,0,0,0
0.180115,-0.84625,-0.0963584,1,0.00936257,2500,0,0,0
0.1784,-0.820451,-0.0892514,1,0.0094118,2500,0,0,0
0.19088,-0.823679,-0.101157,1,0.0100115,2500,0,0,0
-0.199309,-0.817973,-0.097223,1,0.00972664,2500,0,0,0
-0.189448,-0.829774,-0.0951626,1,0.0112675,2500,0,0,0
-0.183065,-0.843372,-0.0900275,1,0.00999752,2500,0,0,0
-0.162319,-0.834207,-0.0875122,1,0.0119704,2500,0,0,0
-0.165093,-0.855038,-0.10511,1,0.0100174,2500,0,0,0
-0.145334,-0.853382,-0.101116,1,0.0108268,2500,0,0,0
-0.155589,-0.870396,-0.0970315,1,0.00967652,2500,0,0,0
-0.144072,-0.868422,-0.0974508,1,0.0108752,2500,0,0,0
-0.130828,-0.869673,-0.0911961,1,0.010357,2500,0,0,0
-0.138429,-0.880803,-0.106927,1,0.010039,2500,0,0,0
-0.126776,-0.893364,-0.105416,1,0.00943263,2500,0,0,0
-0.121602,-0.899778,-0.100398,1,0.00987532,2500,0,0,0
-0.111505,-0.901393,-0.0964649,1,0.00935875,2500,0,0,0
-0.103167,-0.907684,-0.0942845,1,0.00889901,2500,0,0,0
-0.0946179,-0.920301,-0.0975393,1,0.0104546,2500,0,0,0
-0.0869905,-0.921361,-0.10407,1,0.00988555,2500,0,0,0
-0.0830078,-0.928307,-0.108465,1,0.00851563,2500,0,0,0
-0.0738752,-0.9424,-0.100663,1,0.00895713,2500,0,0,0
-0.0661306,-0.94031,-0.105853,1,0.0102238,2500,0,0,0
-0.0616791,-0.93509,-0.11362,1,0.0102472,2500,0,0,0
-0.040239,-0.944365,-0.10047,1,0.0102575,2500,0,0,0
-0.0380256,-0.94817,-0.111481,1,0.00971968,2500,0,0,0
-0.0296565,-0.953782,-0.109215,1,0.0109291,2500,0,0,0
-0.0190811,-0.953298,-0.111948,1,0.0109711,2500,0,0,0
-0.00791372,-0.952195,-0.112911,1,0.0110634,2500,0,0,0
0.00569207,-0.95445,-0.111768,1,0.00941933,2500,0,0,0
0.00954626,-0.941602,-0.113678,1,0.0115628,2500,0,0,0
0.0128741,-0.944034,-0.123072,1,0.00898398,2500,0,0,0
0.0229741,-0.943544,-0.121166,1,0.0115997,2500,0,0,0
0.0340954,-0.945717,-0.11569,1,0.0108127,2500,0,0,0
0.0437037,-0.944892,-0.113135,1,0.00902611,2500,0,0,0
0.0564173,-0.932005,-0.120462,1,0.00896738,2500,0,0,0
0.0609526,-0.935945,-0.113251,1,0.00988225,2500,0,0,0
0.0733574,-0.934033,-0.110698,1,0.00778144,2500,0,0,0
0.0818177,-0.93042,-0.106515,1,0.0094935,2500,0,0,0
0.0857063,-0.921785,-0.101645,1,0.0091959,2500,0,0,0
0.098238,-0.911432,-0.111691,1,0.0077505,2500,0,0,0
0.0967862,-0.907044,-0.100813,1,0.0111846,2500,0,0,0
0.104514,-0.909387,-0.106679,1,0.00883285,2500,0,0,0
0.119445,-0.900794,-0.102854,1,0.00834216,2500,0,0,0
0.127113,-0.896166,-0.0998494,1,0.0105675,2500,0,0,0
0.125933,-0.885797,-0.0981877,1,0.0106178,2500,0,0,0
0.134813,-0.885862,-0.104065,1,0.0107213,2500,0,0,0
0.147893,-0.87782,-0.0985039,1,0.00891594,2500,0,0,0
0.149442,-0.860557,-0.0835391,1,0.00941055,2500,0,0,0
0.16001,-0.863563,-0.100834,1,0.00937421,2500,0,0,0
0.151267,-0.859718,-0.0931076,1,0.0102154,2500,0,0,0
0.161118,-0.847356,-0.0913062,1,0.00985104,2500,0,0,0
0.17374,-0.844834,-0.086395,1,0.0112039,2500,0,0,0
0.185877,-0.838825,-0.0968582,1,0.00947441,2500,0,0,0
0.190356,-0.821483,-0.0907502,1,0.0113231,2500,0,0,0
0.207713,-0.821675,-0.0894653,1,0.00702731,2500,0,0,0
-0.208354,-0.815983,-0.0961368,1,0.00897102,2500,0,0,0
-0.206545,-0.821681,-0.0879169,1,0.00962404,2500,0,0,0
-0.190961,-0.837692,-0.0884526,1,0.00976688,2500,0,0,0
-0.177853,-0.8513,-0.0921297,1,0.00947957,2500,0,0,0
-0.170215,-0.856759,-0.0948306,1,0.0100998,2500,0,0,0
-0.160107,-0.852848,-0.0957043,1,0.0117261,2500,0,0,0
-0.161055,-0.865244,-0.0897659,1,0.0112299,2500,0,0,0
-0.150577,-0.867832,-0.08848,1,0.0105229,2500,0,0,0
-0.140174,-0.868288,-0.087995,1,0.00965816,2500,0,0,0
-0.137588,-0.877791,-0.0963464,1,0.0120293,2500,0,0,0
-0.130032,-0.896648,-0.0965763,1,0.00967599,2500,0,0,0
-0.118483,-0.906977,-0.0954429,1,0.00869761,2500,0,0,0
-0.11557,-0.90507,-0.0864902,1,0.0106336,2500,0,0,0
-0.111085,-0.91016,-0.0990969,1,0.00902946,2500,0,0,0
-0.103275,-0.915522,-0.100267,1,0.010133,2500,0,0,0
-0.0902359,-0.929249,-0.0990741,1,0.00972123,2500,0,0,0
-0.0824304,-0.92315,-0.0948148,1,0.0111372,2500,0,0,0
-0.0816625,-0.934465,-0.101223,1,0.0108172,2500,0,0,0
-0.0665154,-0.947428,-0.0990794,1,0.00900724,2500,0,0,0
-0.0596384,-0.946499,-0.104114,1,0.0082021,2500,0,0,0
-0.0498724,-0.946511,-0.105097,1,0.0115921,2500,0,0,0
-0.0419213,-0.953482,-0.104373,1,0.00975093,2500,0,0,0
-0.0334846,-0.951844,-0.0997783,1,0.0098708,2500,0,0,0
-0.0227957,-0.960281,-0.105674,1,0.00927777,2500,0,0,0
-0.0123723,-0.957798,-0.103429,1,0.0127028,2500,0,0,0
-0.00152253,-0.95867,-0.106715,1,0.0101767,2500,0,0,0
0.003699,-0.951296,-0.0999261,1,0.0103717,2500,0,0,0
0.0148566,-0.950379,-0.115983,1,0.00946584,2500,0,0,0
0.0253432,-0.951558,-0.113989,1,0.0105613,2500,0,0,0
0.0295392,-0.953911,-0.105394,1,0.00925843,2500,0,0,0
0.0386115,-0.951218,-0.107883,1,0.0103689,2500,0,0,0
0.0487203,-0.938331,-0.105478,1,0.00915675,2500,0,0,0
0.056563,-0.943061,-0.107932,1,0.0099658,2500,0,0,0
0.0673515,-0.938957,-0.106046,1,0.0103692,2500,0,0,0
0.0768732,-0.937766,-0.104189,1,0.00881901,2500,0,0,0
0.0786787,-0.93124,-0.0963818,1,0.0118808,2500,0,0,0
0.0918195,-0.91527,-0.106176,1,0.0108521,2500,0,0,0
0.0953002,-0.923099,-0.0998038,1,0.0105729,2500,0,0,0
0.102285,-0.916211,-0.101198,1,0.00926607,2500,0,0,0
0.107097,-0.907377,-0.0976056,1,0.0104877,2500,0,0,0
0.116491,-0.906786,-0.0978178,1,0.00840435,2500,0,0,0
0.135199,-0.892071,-0.0966617,1,0.00866828,2500,0,0,0
0.124103,-0.879258,-0.0841459,1,0.0101006,2500,0,0,0
0.14143,-0.885063,-0.0961598,1,0.0100303,2500,0,0,0
0.148146,-0.869415,-0.0939228,1,0.0102813,2500,0,0,0
0.158261,-0.864663,-0.0809258,1,0.0107724,2500,0,0,0
0.155372,-0.853563,-0.0777643,1,0.0121399,2500,0,0,0
0.166289,-0.861921,-0.0943917,1,0.00894275,2500,0,0,0
0.164923,-0.849435,-0.0821489,1,0.0104649,2500,0,0,0
0.185255,-0.845557,-0.0894636,1,0.00790516,2500,0,0,0
0.202049,-0.830539,-0.0824975,1,0.00800742,2500,0,0,0
0.19591,-0.820709,-0.0791508,1,0.0116315,2500,0,0,0
-0.200629,-0.819271,-0.0798571,1,0.0109487,2500,0,0,0
-0.202628,-0.828809,-0.0826313,1,0.00931608,2500,0,0,0
-0.193343,-0.843851,-0.0732719,1,0.00817819,2500,0,0,0
-0.175775,-0.847443,-0.0794678,1,0.00987281,2500,0,0,0
-0.167792,-0.852261,-0.085026,1,0.0118485,2500,0,0,0
-0.176741,-0.857447,-0.0854011,1,0.00889623,2500,0,0,0
-0.170318,-0.862724,-0.0877621,1,0.00840946,2500,0,0,0
-0.157685,-0.874768,-0.0877017,1,0.00941548,2500,0,0,0
-0.149054,-0.877959,-0.0930317,1,0.0118832,2500,0,0,0
-0.145739,-0.878002,-0.102419,1,0.00802922,2500,0,0,0
-0.136416,-0.89449,-0.0889857,1,0.0106672,2500,0,0,0
-0.130288,-0.900775,-0.0829248,1,0.0107049,2500,0,0,0
-0.125794,-0.903472,-0.0914803,1,0.00938407,2500,0,0,0
-0.114524,-0.927012,-0.0804328,1,0.00600485,2500,0,0,0
-0.102707,-0.923588,-0.0931633,1,0.00916253,2500,0,0,0
-0.0968364,-0.930528,-0.0918794,1,0.00885445,2500,0,0,0
-0.0870074,-0.942703,-0.0865994,1,0.011439,2500,0,0,0
-0.0812606,-0.93321,-0.090486,1,0.0109199,2500,0,0,0
-0.0809753,-0.942264,-0.0949631,1,0.00932761,2500,0,0,0
-0.0643958,-0.953862,-0.0919334,1,0.010734,2500,0,0,0
-0.0559124,-0.948678,-0.0957765,1,0.0107077,2500,0,0,0
-0.0491941,-0.955718,-0.0984639,1,0.00958778,2500,0,0,0
-0.0458036,-0.959969,-0.0897987,1,0.0109422,2500,0,0,0
-0.030643,-0.961772,-0.102485,1,0.00803023,2500,0,0,0
-0.0191425,-0.965912,-0.0980323,1,0.0111162,2500,0,0,0
-0.0140783,-0.974586,-0.0955762,1,0.00916295,2500,0,0,0
